#OTU ID	soil.ctrl.CMU.16.09.2016.07.26.day1	soil.ctrl.CMU.16.10.2016.08.06.day1	soil.ctrl.CMU.16.12.2016.10.day.day1	soil.ctrl.CMU.16.14.2016.11.day.day1	soil.ctrl.CMU.17.10.2017.08.09.day1	soil.ctrl.CMU.17.12.2017.10.10.day1	soil.ctrl.SHSU.2016.064.2016.08.25.day1	soil.ctrl.SHSU.2016.065.2016.08.25.day1	soil.ctrl.SHSU.2016.067.2016.09.16.day1	soil.ctrl.SHSU.2016.072.2016.11.04.day1	soil.ctrl.SHSU.2016.073.2016.11.04.day1	soil.ctrl.SHSU.2016.076.2016.11.22.day1	soil.ctrl.SHSU.2017.043.2017.11.30.day1	soil.ctrl.SHSU.2017.045.2017.12.12.day1	soil.ctrl.SHSU.2017.046.2017.12.19.day1	soil.ctrl.UTK.K016.04.2016.09.26.day1	soil.ctrl.UTK.K016.05.2016.09.26.day1	soil.ctrl.UTK.K016.06.2016.10.05.day1	soil.ctrl.UTK.K016.07.2017.Jan.06.day1	soil.ctrl.UTK.K016.08.2017.Jan.06.day1	soil.ctrl.UTK.K016.09.2017.Jan.06.day1	soil.ctrl.UTK.K016.10.2017.05.25.day1	soil.ctrl.UTK.K016.11.2017.05.25.day1	soil.ctrl.UTK.K016.12.2017.05.25.day1	soil.ctrlCMU.16.15.2016.12.day1	soil.ctrlCMU.17.01.2017.01.day1	soil.ctrlCMU.17.04.2017.03.day1	soil.face.CMU.16.03.2016.3.day1	soil.face.CMU.16.04.2016.mo.day1	soil.face.CMU.16.05.2016.mo.day1	soil.face.CMU.16.09.2016.07.26.day1	soil.face.CMU.16.10.2016.08.06.day1	soil.face.CMU.16.12.2016.10.day.day1	soil.face.CMU.16.14.2016.11.day.day1	soil.face.CMU.16.15.2016.12.day1	soil.face.CMU.17.01.2017.01.day1	soil.face.CMU.17.04.2017.03.day1	soil.face.CMU.17.10.2017.08.09.day1	soil.face.CMU.17.12.2017.10.10.day1	soil.face.SHSU.2016.007.2016.04.15.day1	soil.face.SHSU.2016.011.2016.04.15.day1	soil.face.SHSU.2016.024.2016.04.15.day1	soil.face.SHSU.2016.064.2016.08.25.day1	soil.face.SHSU.2016.065.2016.08.25.day1	soil.face.SHSU.2016.067.2016.09.16.day1	soil.face.SHSU.2016.072.2016.11.04.day1	soil.face.SHSU.2016.073.2016.11.04.day1	soil.face.SHSU.2016.076.2016.11.22.day1	soil.face.SHSU.2017.043.2017.11.30.day1	soil.face.SHSU.2017.045.2017.12.12.day1	soil.face.SHSU.2017.046.2017.12.19.day1	soil.face.UTK.K016.01.2016.04.05.day1	soil.face.UTK.K016.02.2016.04.13.day1	soil.face.UTK.K016.03.2016.05.06.day1	soil.face.UTK.K016.04.2016.09.26.day1	soil.face.UTK.K016.05.2016.09.26.day1	soil.face.UTK.K016.06.2016.10.05.day1	soil.face.UTK.K016.07.2017.Jan.06.day1	soil.face.UTK.K016.08.2017.Jan.06.day1	soil.face.UTK.K016.09.2017.Jan.06.day1	soil.face.UTK.K016.10.2017.05.25.day1	soil.face.UTK.K016.11.2017.05.25.day1	soil.face.UTK.K016.12.2017.05.25.day1	soil.hip.CMU.16.03.2016.3.day1	soil.hip.CMU.16.04.2016.mo.day1	soil.hip.CMU.16.05.2016.mo.day1	soil.hip.CMU.16.09.2016.07.26.day1	soil.hip.CMU.16.10.2016.08.06.day1	soil.hip.CMU.16.12.2016.10.day.day1	soil.hip.CMU.16.14.2016.11.day.day1	soil.hip.CMU.16.15.2016.12.day1	soil.hip.CMU.17.01.2017.01.day1	soil.hip.CMU.17.04.2017.03.day1	soil.hip.CMU.17.10.2017.08.09.day1	soil.hip.CMU.17.12.2017.10.10.day1	soil.hip.SHSU.2016.007.2016.04.15.day1	soil.hip.SHSU.2016.011.2016.04.15.day1	soil.hip.SHSU.2016.024.2016.04.15.day1	soil.hip.SHSU.2016.064.2016.08.25.day1	soil.hip.SHSU.2016.065.2016.08.25.day1	soil.hip.SHSU.2016.067.2016.09.16.day1	soil.hip.SHSU.2016.072.2016.11.04.day1	soil.hip.SHSU.2016.073.2016.11.04.day1	soil.hip.SHSU.2016.076.2016.11.22.day1	soil.hip.SHSU.2017.043.2017.11.30.day1	soil.hip.SHSU.2017.045.2017.12.12.day1	soil.hip.SHSU.2017.046.2017.12.19.day1	soil.hip.UTK.K016.01.2016.04.05.day1	soil.hip.UTK.K016.02.2016.04.13.day1	soil.hip.UTK.K016.03.2016.05.06.day1	soil.hip.UTK.K016.04.2016.09.26.day1	soil.hip.UTK.K016.05.2016.09.26.day1	soil.hip.UTK.K016.06.2016.10.05.day1	soil.hip.UTK.K016.07.2017.Jan.06.day1	soil.hip.UTK.K016.08.2017.Jan.06.day1	soil.hip.UTK.K016.09.2017.Jan.06.day1	soil.hip.UTK.K016.10.2017.05.25.day1	soil.hip.UTK.K016.11.2017.05.25.day1	soil.hip.UTK.K016.12.2017.05.25.day1
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;__	0.054551122	0.024061598	0.032981066	0.01891509	0.04887218	0.029762906	0.050274005	0.015350877	0.043478261	0	0.066889632	0.015021459	0.003671798	0.010225738	0.019479291	0.016420361	0.022746967	0	0.008868968	0.023628236	0.020779221	0.006139629	0.011235955	0.005862274	0.044897959	0.006630153	0.010056457	0.027314112	0.0352473	0.048360823	0	0.028807091	0.067887414	0.028198597	0.035878055	0.057702488	0.001222214	0.073612591	0.051819994	0.046879186	0.019559902	0.020855057	0.002463054	0.025892857	0.028037383	0.024606545	0.059322034	0.008017208	0.050847458	0.01587169	0.072802117	0	0.015842989	0.01174319	0.031109055	0.015054573	0.038888889	0.007660167	0.009873794	0.048455653	0.005828242	0.009213455	0.010232022	0.005415587	0.014133739	0.036305908	0.074150665	0.044686149	0.044572441	0.026396021	0.033831599	0.033697881	0.006941261	0.056467316	0.058073437	0.042168675	0.037485971	0.022565047	0.006409083	0.032711924	0.013431013	0.037216575	0	0.028571429	0.037974684	0.005446927	0.019705999	0.015731874	0.012254902	0.012315271	0.063605857	0.013154251	0.059963254	0.011897228	0.010290905	0.029234339	0.011425361	0.005437352	0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;__;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273673	0.000216638	0	0.000381461	0	0.000985222	0.001772264	0.000598364	0.001409914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018917	0.001636346	0	0	0	0.000298448	0.000222717	0.000566733	0.000280879	0.000556517	0.000576452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455996	0.001960784	0.002093596	0	0.000138466	0	0.001265663	0.000287455	0.001044084	0.000187301	0.000295508	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;__;__	0	0	0.001100837	0.000583285	0.000490356	0	0.014295926	0.011403509	0.012681159	0	0.006688963	0.019313305	0.01652309	0.048234613	0.043749606	0.010673235	0.01852253	0	0.009584208	0.003684236	0.0140618	0.007595417	0.008044678	0.006752746	0	0.013836841	0.000882145	0	0	0	0	0	0	0.001206596	0.001562106	0.001058761	0	0	0.000524494	0.007232789	0	0.013208203	0.018165025	0.004464286	0	0.015863103	0	0.022096206	0	0.029320859	0.012819759	0	0.010640813	0.009721821	0.005551058	0.009220926	0.005714286	0.012534819	0.015219005	0.006687447	0.005687803	0.006059857	0.007637988	0	0.009878419	0	0	0.0011794	0	0.001283697	0.001059603	0.00102529	0	0.00064905	0.000768167	0.009036145	0.012794613	0.018880958	0.034609046	0.01582835	0.007631258	0.017044566	0	0	0.005424955	0.016759777	0.017957886	0.013451892	0.009640523	0.006280788	0.001982916	0.011769593	0.002004343	0.013036325	0.019949408	0.013341067	0.010426422	0.006855792	0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__AKYH767;D_5__metagenome;D_6__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273673	0	0	0.000476826	0.000540355	0.000268697	0.001519083	0.000465395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003667482	0	0	0	0	0	0	0	0	0	0.000235225	0	0.003074013	0.002502647	0.000231294	0.000376364	0	0.000298448	0.000148478	0	0.001615055	0.000742023	0.001080847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002963976	0.00245098	0.005049261	0	0	0	0	0.000229964	0	0.001435974	0.000177305	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group;D_5__uncultured Planctomycetaceae bacterium;D_6__uncultured Planctomycetaceae bacterium	0	0	0.000880669	0.000166653	0	0	0	0.003070175	0	0	0	0	0.00141223	0.000482346	0.001954233	0	0	0	0.00019073	0	0	0	0.000199455	0	0	0.000288268	0	0	0	0	0	0.000861751	0	0	0	0	0	0	0	0.001339405	0	0	0	0	0	0.002997752	0	0.001271021	0	0.000918887	0.002293443	0	0	0	0	0	0	0	0.000222717	0.000113347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448934	0.000460511	0	0	0.00030525	0.001720094	0	0	0.001084991	0.000698324	0.001271355	0	0	0	0	0	0	0	0.000402438	0	0	0.000118203	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;__;__;__	0.015586035	0.002887392	0.008014091	0.005749521	0.009970579	0.00042038	0.005241839	0.008991228	0.001992754	0	0	0	0.010026832	0.0012541	0.001134716	0.006431308	0.008557192	0	0.007009346	0.004568453	0.002418271	0.004050889	0.003324247	0.008014248	0.008163265	0.001873739	0.000529287	0	0.003695281	0.002341682	0	0.007632648	0.005997121	0.002636636	0.00952381	0.005823187	0.000229165	0.013033855	0.001153886	0.000535762	0	0.003475843	0.005849754	0.008035714	0.012461059	0.00374719	0	0.001368792	0	0.001002423	0.000352837	0	0.002601088	0.003946482	0.004741529	0.007903651	0.00031746	0.00407879	0.00623608	0.001700198	0.00323011	0.001793223	0.003530768	0	0	0.000414136	0.002363368	0.006421177	0.012760301	0.004252246	0.001400189	0.000546822	0	0.004960593	0.008449839	0	0.00291807	0.001381534	0.002929866	0.010552234	0.004120879	0.00578577	0	0	0.001446655	0.003212291	0.000238379	0.003875969	0.001633987	0.002093596	0.006711409	0.004569371	0.0011692	0.004682952	0.006496493	0.001856148	0.003496285	0.003841608	0
D_0__Bacteria;__;__;__;__;__;__	0.012780549	0.00481232	0.008102158	0.005582868	0.00849951	0.006978308	0.004765309	0.004166667	0.001449275	0	0	0	0	0.001157631	0.000693438	0.000957854	0.004549393	0	0.003957658	0.001424571	0.000537394	0.001392493	0.000731334	0.003932918	0.020408163	0.001585471	0.007057163	0.009863429	0.012222854	0.007737732	0	0.008494399	0.011194627	0.007016133	0.011085916	0.004764426	0	0.004672514	0.009231092	0	0	0	0	0.002455357	0	0.000624532	0	0.00117325	0	0.000668282	0.000882094	0	0.001655238	0.00288767	0.004278941	0.00780956	0.00047619	0.002686033	0.001484781	0.000453386	0.003581209	0.002968093	0.001945525	0.001883683	0.008966565	0.005245721	0.013589365	0.009435199	0.001772264	0.013719512	0.007909177	0.010799727	0.001047738	0.01010663	0.010600707	0	0.005162738	0.000460511	0.003662333	0.004924376	0.001526252	0.000938233	0	0	0.003254973	0.002513966	0.000556218	0	0.00245098	0.007635468	0.002898109	0.001107726	0.000668114	0.001898494	0.002069679	0.001044084	0.001623275	0.005969267	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;__;__	0.002805486	0.003849856	0.003918978	0.003416382	0.005284952	0.002354128	0.013342864	0.004605263	0.005434783	0	0.006688963	0.006437768	0.000282446	0.000964692	0.003025909	0.006568144	0.003682842	0	0.002813275	0.010708847	0.008687864	0.007785303	0.005052856	0.00185515	0	0.009656962	0.001235004	0.01138088	0	0.00315618	0	0.001354179	0.002638733	0.002994146	0.002519526	0.004235045	0.018791536	0.0018854	0.00167838	0.00508974	0.015892421	0.003128259	0	0.009375	0.009345794	0.001249063	0.005649718	0.002248729	0.013559322	0.005763929	0.004880917	0	0.009458501	0.009336799	0.003585058	0.002916823	0.016507937	0.007859133	0.004157387	0.042278266	0.006179341	0.010511996	0.007061536	0.008241111	0.004255319	0.00966317	0.004135894	0.001310444	0.003190075	0.003129012	0.002119205	0.0101162	0.003339663	0.002781641	0.000768167	0.009036145	0.002244669	0.002763067	0.00054935	0.004924376	0.007631258	0.005316654	0.02173913	0	0.0039783	0.001256983	0.023122765	0.023255814	0.004575163	0.007635468	0.004728493	0.006230961	0.013362285	0.007467409	0.009313556	0.019489559	0.006867703	0.004491726	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Rhodovastum;D_6__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000577534	0	0	0	0	0	0	0.000491539	0.000185506	0.000432339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114982	0	0.000187301	0	0
D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Rokubacteriales;D_4__uncultured candidate division SPAM bacterium;D_5__uncultured candidate division SPAM bacterium;D_6__uncultured candidate division SPAM bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684182	0.000216638	0	0.001049018	9.82463E-05	0.000179131	0.000189885	0.000332425	0.000222618	0	0.000432401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346941	0.000282273	0	0.000397931	0.000593912	0.000283366	0	0	0.000144113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101253	0.001207313	0.000348028	0.000374602	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae;D_5__Rubrobacter;D_6__uncultured Actinomycetales bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429144	0.000294739	0	0	0.00026594	0.000519442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282273	0	0	0	0	0	0	0.000432339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000553863	0	0	0.000114982	0	0.000124867	0.000472813	0
D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia;D_3__Entotheonellales;D_4__Entotheonellaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030104	0.00389948	0	0.005388137	0.002603527	0.000447828	0.003228052	0.002792368	0.006530128	0	0.00461228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000709388	0.001347579	0.007863999	0.007433195	0	0.004675686	0.005270973	0.001190139	0.000842637	0.002411576	0.007205649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001758706	0	0	0	0	0	0	0	0	0.005228758	0.000246305	0.003660769	0.004015508	0	0.003290723	0.004656778	0.000116009	0.002809515	0.004491726	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Acidiphilium;D_6__uncultured soil bacterium	0	0	0	0	0	0	0.004527043	0.010526316	0.002898551	0	0.02006689	0	0	0.0012541	0.001260796	0	0.000324957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001071524	0	0.000695169	0.003694581	0.0078125	0	0.002498126	0	0.00351975	0	0.001336563	0.002528668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502008	0.002244669	0.003914345	0.000366233	0.004924376	0.006257631	0	0	0	0.000723327	0	0.003178387	0.001139991	0	0	0	0	0.000334057	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__;__	0	0	0.0001321	0.000833264	0.00027242	0	0	0.001096491	0.000543478	0	0	0	0.000282446	0.002025854	0.001323835	0.000273673	0.000649913	0	0.000286096	0	0	0	0.000332425	0	0	0.000288268	0	0	0	0	0	0.000246214	0.003038542	0.000178755	0	0	0	0	0	0.003214573	0	0.007646854	0	0.001116071	0	0.001623782	0	0.000684396	0	0.002004845	0.001470156	0	0.000472925	0	0.000231294	0	0	0	0.000148478	0.000113347	0	0.000432847	0.000360282	0	0	0	0	0.003407155	0	0.000481386	0.000227058	0	0	0.000278164	0.003379935	0	0.004040404	0.001151278	0.000366233	0.001055223	0.000915751	0.000312744	0	0	0.002893309	0.006843575	0.000556218	0.000683995	0	0.000246305	0	0.000276932	0	0	0.000114982	0.000116009	0.000561903	0.000295508	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__uncultured;__;__	0	0	0.000528402	8.33264E-05	0.000163452	0	0	0	0	0	0	0	0	0	0	0.000547345	0.001516464	0	0.001430479	0.000589478	0.001074787	0.001012722	0.000598364	0.000222618	0	0.00115307	0	0	0	0.002036245	0	0.000984858	0.001359348	0.001876927	0.000453515	0.001588142	0	0.00229527	0.005035141	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472925	0.000288767	0	0.000470455	0	0.00149224	0.001039347	0.000566733	0.000772418	0.000618353	0.000576452	0	0	0	0.002363368	0.001048355	0.000177226	0.001604621	0.000189215	0.000136705	0	0.000231803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455996	0.000326797	0.000246305	0	0	0	0.001139096	0.001494768	0.001856148	0.000312168	0.000650118	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Singulisphaera;__	0	0	0.000308234	0.000333306	0	0	0.007386228	0.001315789	0.001268116	0	0.006688963	0.025751073	0.006072589	0.003279954	0.002206392	0.000821018	0.002166378	0	0.000715239	0.000982463	0.000716525	0.001708969	0.001063759	0.001261502	0	0.000288268	0	0	0	0	0	0.000246214	0	0.000268132	5.03905E-05	0	0	0	0	0.000535762	0	0.002085506	0.001231527	0.002678571	0	0.003997002	0	0.006648416	0	0.003508479	0.003528374	0	0	0.000866301	0.00115647	0.001975913	0.000634921	0.000497413	0.000668151	0.00034004	0.002176813	0.000742023	0	0	0	0	0	0	0	0	0.000151372	0	0	0.000231803	0	0.002008032	0.001795735	0.001611789	0.003479216	0.004924376	0.000763126	0.008756841	0	0	0.0079566	0.000977654	0.005959476	0.000455996	0.000326797	0.001477833	0.001067724	0.001800055	0.000334057	0.000759398	0.001724733	0.000696056	0.002434913	0.001359338	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Gemmata;D_6__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64692E-05	0	0	0.00097487	0	0.000286096	9.82463E-05	0.000447828	0.000316476	0.00013297	0.000222618	0	0.000288268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000584746	0.000411644	0	0	0	0	0	0	0.000497413	0.000222717	0.000113347	7.02198E-05	0.000185506	0.000360282	0	0	0	0	0	0	0	0	0	0	9.27214E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000874056	0	0	0	0.000610128	0	0.000501086	0	0.000172473	0.000464037	0.000561903	0.000118203	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured;D_6__uncultured Chloroflexi bacterium	0	0	0.000704535	0.000583285	0.000762777	0.000672608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001231072	0	0.000804397	0.001562106	0	0	0.000901713	0.000314696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590842	0.000655222	0	0.000641849	0.000454115	0.000820232	0.000196451	0.000139082	0.000768167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Ellin6067;__	0	0	8.80669E-05	0.000166653	0	0	0.001906123	0.001315789	0.003442029	0	0	0	0	0.000868223	0.00012608	0.00410509	0.000433276	0	0.001287431	0.003389497	0.004926108	0.005126907	0.002925337	0.001929356	0	0.003747478	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004553978	0.002444988	0.005213764	0.001231527	0.002232143	0	0.004121909	0	0.001564333	0	0.001169493	0.003763599	0	0.008749113	0.00442776	0.002659882	0.001599548	0.001111111	0.002387585	0.002301411	0.002266931	0.006881539	0.003586446	0.003098429	0	0	0	0	0	0	0	0	0	0	0.000231803	0	0.006024096	0.004713805	0.002993323	0.004761033	0	0.000915751	0.004222048	0	0	0	0.00377095	0.003178387	0.00752394	0.004575163	0.004802956	0.002745577	0.003738577	0.000334057	0.003543855	0.002587099	0.006264501	0.00561903	0.002718676	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Cellulomonadaceae;D_5__Cellulomonas;D_6__Cellulomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189885	0.000199455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18353E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000415397	0	0	0.000114982	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Lechevalieria;__	0.004052369	0.003849856	0.009070894	0.003999667	0.015310014	0	0.003335716	0	0	0	0	0	0	0.000289408	0.00012608	0.000684182	0.003791161	0	0.000619874	9.82463E-05	0.000626959	0.000316476	0.001130244	0.000519442	0.093877551	0.000432401	0	0.001517451	0	0	0	0.001600394	0.009115625	0	0.002721088	0.003176284	0.00045833	0.001147635	0.003356761	0	0	0	0	0	0	0	0	0	0	0	0.000235225	0	0	0	0.001272117	0.006492285	0.00047619	0.000397931	0.000519673	0.00051006	0.000210659	0.000123671	0.000504395	0	0	0.000414136	0.01211226	0.006290132	0	0	0.00064333	0	0.000589352	0.013166435	0.009678906	0	0	0	0	0.001055223	0	0.000469116	0	0	0.001808318	0	0	0	0	0	0.000457596	0.000553863	0.0011692	0	0.000459929	0.001044084	0.000437036	0.000118203	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;__;__	0	0	0	0	0	0	0.001906123	0.004824561	0.00326087	0	0.02006689	0.006437768	0.022030787	0.015242138	0.006934376	0	0	0	0	9.82463E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209798	0.017144388	0.004889976	0.033715676	0.021243842	0.000669643	0.012461059	0.009742693	0	0.003421979	0.013559322	0.027984295	0.00311673	0	0.000472925	0.00154009	0	0	0	0	0.000222717	0.000113347	0.000561758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014056225	0.011672278	0.017269169	0.016297381	0.008793528	0.005189255	0.003283815	0	0	0.002893309	0.047206704	0.001589193	0.003191974	0.000653595	0.00270936	0	0	0.000334057	0	0.000114982	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;__;__;__;__	0.012157107	0.024061598	0.013033906	0.015665361	0.012095456	0.000252228	0.010245413	0.026096491	0.00923913	0	0.010033445	0	0.002400791	0.002701138	0.000441278	0.101395731	0.064666378	0	0.073812703	0.059684629	0.137035378	0.109247421	0.072069676	0.091124963	0.008163265	0.103632171	0	0	0.000568505	0.005803299	0	0.017604333	0.011114665	0.015372928	0.011690602	0.007940709	0	0.009099106	0.010594776	0.005357621	0.019559902	0.013208203	0.016009852	0.014508929	0	0.007744192	0	0.003421979	0.010169492	0.003675549	0.002352249	0	0.051785292	0.046876504	0.02347635	0.031426421	0.011587302	0.110027855	0.123236823	0.062170587	0.091707043	0.07308929	0.060887736	0	0.001519757	0.000828272	0.004726736	0.007338488	0.028444838	0.008504493	0.007417219	0.009979494	0.000261934	0.011451089	0.01075434	0	0.006060606	0.004374856	0.016480498	0.016180091	0.008852259	0.006880375	0	0	0.008318264	0.025139665	0.000238379	0.03625171	0.067320261	0.053694581	0.027608298	0.048047632	0.004008685	0.139222883	0.102276647	0.095243619	0.098770057	0.061229314	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Atopobiaceae;D_5__Atopobium;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001215805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__WPS-2;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0	0	0	0	0	0	0.003335716	0.002412281	0.005797101	0	0.023411371	0.015021459	0.011580285	0.0087787	0.003971506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006429145	0	0.005213764	0.004310345	0.002008929	0	0.00949288	0	0.00351975	0.016949153	0.007434634	0.006880329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002008032	0.006958474	0.002763067	0.000915583	0.006683081	0.007936508	0.00359656	0	0.028571429	0.011573237	0.015642458	0.014143822	0	0	0	0	0	0	0	0	0	0	0	0
