rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
35	3	1	2	0.9455097419094239	-227.03312627077116	0.17889447236180905	14.223531101142978	C24H51NO4	[M + Na]+	QCOZKOLXTLBJRT	InChI=1S/C24H51NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-25(19-23(28)21-26)20-24(29)22-27/h23-24,26-29H,2-22H2,1H3	3,3''-(octadecylimino)dipropane-1,2-diol	CCCCCCCCCCCCCCCCCCN(CC(CO)O)CC(CO)O	6.5	108488	PubChem:(108488);NORMAN:(NS00054306)	262146	440.3642	NaN	1616_specs_ms_FEATURE_1618
36	1	1	2	0.9392551615069383	-184.80534606803428	0.8241206030150756	12.280052640350316	C34H42O13	[M + H]+	ZSOOZVKVZYCEEC	InChI=1S/C34H42O13/c1-42-24-8-6-21(7-9-24)33(41)45-18-29-30(38)31(39)32(40)34(47-29)46-26-11-5-20(15-28(26)44-3)13-23(17-36)22(16-35)12-19-4-10-25(37)27(14-19)43-2/h4-11,14-15,22-23,29-32,34-40H,12-13,16-18H2,1-3H3	[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[4-[4-hydroxy-3-[(4-hydroxy-3-methoxyphenyl)methyl]-2-(hydroxymethyl)butyl]-2-methoxyphenoxy]oxan-2-yl]methyl 4-methoxybenzoate	COC1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OC3=C(C=C(C=C3)CC(CO)C(CC4=CC(=C(C=C4)O)OC)CO)OC)O)O)O	2.4000001	21579212	COCONUT:(CNP0228611);Natural Products:(UNPD1249);PubChem:(21579212);SuperNatural:(SN00289992)	3178498	659.2697	NaN	440_specs_ms_FEATURE_442
37	1	1	1	0.9363000752372783	-71.67728587273155	0.9999999999999999	19.72493694875911	C24H50O4	[M + H]+	KPRFGGDCSHOVQB	InChI=1S/C24H50O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-26-21-23-28-24-22-27-20-18-25/h25H,2-24H2,1H3	Octadecyltriglycol	CCCCCCCCCCCCCCCCCCOCCOCCOCCO	7.10763216	4172276	PubChem:(4172276);NORMAN:(NS00014531)	262146	403.3758	NaN	2888_specs_ms_FEATURE_2890
38	3	1	3	0.9352291075260832	-65.31798699648891	0.7849246231155779	6.0	C28H58O9	[M + Na]+	YYELLDKEOUKVIQ	InChI=1S/C28H58O9/c1-2-3-4-5-6-7-8-9-10-11-13-30-15-17-32-19-21-34-23-25-36-27-28-37-26-24-35-22-20-33-18-16-31-14-12-29/h29H,2-28H2,1H3	Dodecyloctaglycol	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO	3.90903544	123921;11006056	NORMAN:(NS00013821);COCONUT:(CNP0219886);PubChem:(123921 11006056);CHEBI:(41527);PubChem class - bio and metabolites;MeSH:(123921);PubChem class - safety and toxic;PubMed;KEGG Mine	8676180070	561.3983	NaN	2464_specs_ms_FEATURE_2466
39	2	1	1	0.9310550532223346	-149.39745984718866	5.025125628140704E-4	38.00391683591418	C29H48O12	[M + H]+	UDOOGZKVBWCNQJ	InChI=1S/C29H48O12/c1-13-22(34)23(35)24(36)25(40-13)41-15-8-19(32)28(12-30)21-17(3-5-27(28,37)9-15)29(38)6-4-16(14-7-20(33)39-11-14)26(29,2)10-18(21)31/h13-25,30-38H,3-12H2,1-2H3	null	CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6CC(OC6)O)O)CO)O)O)O)O	-0.594725728	""	COCONUT:(CNP0039593)	2097152	589.3215	NaN	326_specs_ms_FEATURE_328
40	1	1	1	0.9308122124728127	-97.07194895782936	0.9683417085427136	3.167659441291444	C21H39NO3	[M + H]+	DIOYAVUHUXAUPX	InChI=1S/C21H39NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20(23)22(2)19-21(24)25/h10-11H,3-9,12-19H2,1-2H3,(H,24,25)	Hamposyl O	CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(=O)O	6.80000019	61029;5879967;6912870;22061654	NORMAN:(NS00003064);PubChem class - food;PubChem:(61029 5879967 6912870 22061654);additional;PubChem class - safety and toxic;Training Set;PubMed	202129474	354.2986	NaN	2203_specs_ms_FEATURE_2205
41	1	1	2	0.9270031556912518	-222.3216919790314	0.3603015075376884	10.13910330004392	C21H42N6O4	[M + H]+	OLVZHXQGPQPMON	InChI=1S/C21H42N6O4/c1-14(2)12-16(13-28)25-20(30)17(8-4-6-10-22)27-21(31)18(9-5-7-11-23)26-19(29)15(3)24/h13-18H,4-12,22-24H2,1-3H3,(H,25,30)(H,26,29)(H,27,31)	null	CC(C)CC(C=O)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(C)N	-0.699999988	52914867	PubChem:(52914867);PubChem class - bio and metabolites	16777218	443.3324	NaN	2154_specs_ms_FEATURE_2156
42	1	1	1	0.9256902358133086	-237.50926037188853	0.0015075376884422112	11.005718274745785	C45H78O8	[M + H]+	FPMAFHRVHRPSCA	InChI=1S/C45H78O8/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-50-38-40(39-52-45-44(49)43(48)42(47)41(37-46)53-45)51-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,40-49H,3-4,9-10,15-16,21-39H2,1-2H3	null	CCC=CCC=CCC=CCCCCCCCCOCC(COC1C(C(C(C(O1)CO)O)O)O)OCCCCCCCCC=CCC=CCC=CCC	10.6818972	""	COCONUT:(CNP0171374);Natural Products:(UNPD10747);SuperNatural:(SN00323991)	3178496	747.5777	NaN	3676_specs_ms_FEATURE_3678
43	2	1	1	0.9233011059673859	-35.53009853963978	0.9723618090452263	31.63908536032723	C24H45NO3	[M + H]+	UMOAAMQGRRCHPA	InChI=1S/C24H45NO3/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(26)25-22(24(27)28)20-21(2)3/h11-12,21-22H,4-10,13-20H2,1-3H3,(H,25,26)(H,27,28)	N-oleoyl leucine	CCCCCCCCC=CCCCCCCCC(=O)NC(CC(C)C)C(=O)O	8.30000019	52922067;75955260;89824993;89833093;122391302;135240011	PubChem:(52922067 75955260 89824993 89833093 122391302 135240011);CHEBI:(136616 134035)	34	396.3465	NaN	1547_specs_ms_FEATURE_1549
44	2	1	1	0.923067512751987	-41.6599661324837	0.9482412060301509	8.12491394346327	C24H47NO3	[M + H]+	NPRJSFWNFTXXQC	InChI=1S/C24H47NO3/c1-3-5-7-8-9-10-11-12-13-14-15-16-18-19-23(27)22(21-26)25-24(28)20-17-6-4-2/h18-19,22-23,26-27H,3-17,20-21H2,1-2H3,(H,25,28)	Ceramide C6	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCC)O	7.5	375405;2733998;5702613;5830687;11741536;10294252;16219484;24848990;46780961;57369252;71433696;90768236;97041748;97041751;97046253;101346457;122606128;129674531;131708519;133687829;137700325	NORMAN:(NS00013430);COCONUT:(CNP0142907);Natural Products:(UNPD188692);PubChem:(375405 2733998 5702613 5830687 11741536 10294252 16219484 24848990 46780961 57369252 71433696 90768236 97041748 97041751 97046253 101346457 122606128 129674531 131708519 133687829 137700325);SuperNatural:(SN00404197);CHEBI:(63867);additional;PubChem class - bio and metabolites;MeSH:(5702613);Training Set;PubMed	20758630	398.3607	NaN	1586_specs_ms_FEATURE_1588
45	1	1	1	0.9200403889283816	-124.66861761291261	0.9949748743718593	94.41095483633109	C36H68O10	[M + H]+	JJVDNOQGUHKXKF	InChI=1S/C36H68O10/c1-3-5-7-9-11-13-15-17-18-20-22-24-31(38)43-27-29(28-44-36-35(42)34(41)33(40)30(26-37)46-36)45-32(39)25-23-21-19-16-14-12-10-8-6-4-2/h29-30,33-37,40-42H,3-28H2,1-2H3	null	CCCCCCCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCCCCCC	9.69999981	25134262;45490017;74391561;134741178	PubChem:(25134262 45490017 74391561 134741178);PubChem class - bio and metabolites	16777218	661.4871	NaN	709_specs_ms_FEATURE_711
46	2	1	1	0.9131019666896106	-220.913541193354	0.1613065326633166	28.286744309565115	C32H62N6O7	[M + Na]+	KQVFVDOZFFPYHG	InChI=1S/C32H62N6O7/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-29(39)45-28-38(27-44-6)32-34-30(36(23-40-2)24-41-3)33-31(35-32)37(25-42-4)26-43-5/h7-28H2,1-6H3	((4,6-Bis(bis(methoxymethyl)amino)-1,3,5-triazin-2-yl)(methoxymethyl)amino)methyl stearate	CCCCCCCCCCCCCCCCCC(=O)OCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC	9.5	110225	PubChem:(110225);NORMAN:(NS00036593)	262146	665.4611	NaN	3567_specs_ms_FEATURE_3569
47	2	1	2	0.9113329778273701	-235.62632511635826	0.17236180904522616	9.853848166117197	C23H40O7	[M + H]+	NWKPOVHSHWJQNI	InChI=1S/C23H40O7/c1-2-3-6-9-17(25)12-13-20-19(21(27)14-22(20)28)10-7-4-5-8-11-23(29)30-16-18(26)15-24/h4,7,12-13,17-22,24-28H,2-3,5-6,8-11,14-16H2,1H3	PGF2alpha-G	CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)OCC(CO)O)O)O)O	3.04988289	24778485;52193681;52193684;53394066;95065535;95065536;127054469	NORMAN:(NS00016763);COCONUT:(CNP0267797);PubChem:(24778485 52193681 52193684 53394066 95065535 95065536 127054469);CHEBI:(90233);additional;Training Set	2900002	429.2864	NaN	852_specs_ms_FEATURE_854
48	1	1	1	0.9096689798587412	-36.01623469351903	0.970854271356784	14.235075330296521	C27H56O10	[M + H]+	DXVLAUMXGHQKAV	InChI=1S/C27H56O10/c1-19(29)11-30-21(3)13-32-23(5)15-34-25(7)17-36-27(9)18-37-26(8)16-35-24(6)14-33-22(4)12-31-20(2)10-28/h19-29H,10-18H2,1-9H3	2-[2-[2-[2-[2-[2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propan-1-ol	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	2.54816675	21989361	NORMAN:(NS00017701);COCONUT:(CNP0346698);Training Set;PubChem:(21989361);additional	2899970	541.4008	NaN	102_specs_ms_FEATURE_104
49	6	1	1	0.90052543633707	-178.15955351721863	0.1748743718592965	0.7341791255491303	C27H53NO4	[M + Na]+	SVJLJQBGUITFLI	InChI=1S/C27H53NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-27(31)32-25(23-26(29)30)24-28(2,3)4/h25H,5-24H2,1-4H3/p+1	icosanoylcarnitine	CCCCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	9.19999981	5236785;53477833;90659870;90659871;92863388	COCONUT:(CNP0002328);HMDB:(6460);PubChem:(5236785 53477833 90659870 90659871 92863388);CHEBI:(137651 84645 73100);PubChem class - bio and metabolites;PubMed	18874474	478.3878	NaN	2157_specs_ms_FEATURE_2159
50	1	1	1	0.8995851759548933	-221.53651809783122	0.9984924623115576	18.969458733749196	C34H60O7	[M + Na]+	ZXPXLPMFZDRZAV	InChI=1S/C34H60O7/c1-23-15-14-17-25(3)33(24(2)16-12-10-8-7-9-11-13-18-32(38)39)41-34(40)26(4)19-20-29(35)28(6)31(37)22-30(36)27(5)21-23/h19,21,23-25,28-31,33,35-37H,7-18,20,22H2,1-6H3,(H,38,39)	null	CC1CCCC(C(OC(=O)C(=CCC(C(C(CC(C(=C1)C)O)O)C)O)C)C(C)CCCCCCCCCC(=O)O)C	8.0	10257645;101921995	COCONUT:(CNP0199612);Natural Products:(UNPD131897);PubChem:(10257645 101921995);SuperNatural:(SN00269034)	3178498	603.4204	NaN	3054_specs_ms_FEATURE_3056
51	2	1	2	0.8989546098421326	-137.61288263001447	0.011055276381909548	17.806868658298757	C27H54O7	[M + Na]+	HXLCWNWPRPDFMM	InChI=1S/C27H54O7/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-32-20-23(28)21-33-27-26(31)25(30)24(29)22(2)34-27/h22-31H,3-21H2,1-2H3	2-(2-hydroxy-3-octadecoxypropoxy)-6-methyloxane-3,4,5-triol	CCCCCCCCCCCCCCCCCCOCC(COC1C(C(C(C(O1)C)O)O)O)O	6.5	180002;21775727	COCONUT:(CNP0318746);Natural Products:(UNPD84355 UNPD79132);PubChem:(180002 21775727);SuperNatural:(SN00238175 SN00378758)	3178498	513.3743	NaN	2813_specs_ms_FEATURE_2815
52	2	1	3	0.8939711472417093	-218.33506409098948	0.13417085427135678	12.394598154368385	C23H41N3O6	[M + Na]+	CFHPYBICEFNNRW	InChI=1S/C23H41N3O6/c1-13(2)17(26-22(31)32-23(5,6)7)20(28)24-12-15-8-10-16(11-9-15)19(27)25-18(14(3)4)21(29)30/h13-18H,8-12H2,1-7H3,(H,24,28)(H,25,27)(H,26,31)(H,29,30)	3-methyl-2-[[4-[[[3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoyl]amino]methyl]cyclohexanecarbonyl]amino]butanoic acid	CC(C)C(C(=O)NCC1CCC(CC1)C(=O)NC(C(C)C)C(=O)O)NC(=O)OC(C)(C)C	3.29999995	4838362;16403876;16404230;16404456;16404729	COCONUT:(CNP0067973 CNP0387976);PubChem:(4838362 16403876 16404230 16404456 16404729);SuperNatural:(SN00080240 SN00080037 SN00088993 SN00089130);ZINC bio:(ZINC08790153 ZINC08790634 ZINC12883264 ZINC12884872)	3153922	478.2916	NaN	2180_specs_ms_FEATURE_2182
53	1	1	1	0.8935313134319137	-350.1433406020244	0.700502512562814	12.71791770556154	C26H33NO10	[M + H]+	KZHPALDKTHCPDG	InChI=1S/C26H33NO10/c1-4-13-15-8-17-14-9-19(34-3)18(33-2)7-12(14)5-6-27(17)24(32)16(15)11-35-25(13)37-26-23(31)22(30)21(29)20(10-28)36-26/h4,7,9,11,13,15,17,20-23,25-26,28-31H,1,5-6,8,10H2,2-3H3	null	COC1=C(C=C2C3CC4C(C(OC=C4C(=O)N3CCC2=C1)OC5C(C(C(C(O5)CO)O)O)O)C=C)OC	0.200000003	10436666	COCONUT:(CNP0419548);KNApSAcK:(27578);Natural Products:(UNPD68851);PubChem:(10436666);SuperNatural:(SN00387658);KEGG Mine	8593113106	520.217	NaN	653_specs_ms_FEATURE_655
54	1	1	1	0.8928977551784183	-40.0674683806693	0.9999999999999999	7.511945869383911	C18H35NO3	[M + H]+	KVTFEOAKFFQCCX	InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(21)22/h2-16H2,1H3,(H,19,20)(H,21,22)	Palmitoylglycine	CCCCCCCCCCCCCCCC(=O)NCC(=O)O	6.5	151008;4430570;131709119	COCONUT:(CNP0346946);HMDB:(13034);PubChem:(151008 4430570 131709119);CHEBI:(142655 39540);ZINC bio:(ZINC08689962);additional;PubChem class - bio and metabolites;MeSH:(151008);Training Set;PubMed	19423342	314.2678	NaN	2301_specs_ms_FEATURE_2303
55	1	1	1	0.8924223379297536	-222.0076446820511	0.9999999999999999	21.95597026039045	C36H62O7	[M + H]+	MFMVPOLQJBZZHS	InChI=1S/C36H62O7/c1-3-4-5-6-7-8-9-10-11-12-15-22-32(39)34-24-25-35(43-34)33(40)23-16-13-14-19-30(38)20-17-18-21-31-27-29(26-28(2)37)36(41)42-31/h11-12,29,31-35,39-40H,3-10,13-27H2,1-2H3	(2,4-cis and trans)-Mosinone A	CCCCCCCCCC=CCCC(C1CCC(O1)C(CCCCCC(=O)CCCCC2CC(C(=O)O2)CC(=O)C)O)O	7.4000001	10746255;10416253;44566673;101712858;101712859	COCONUT:(CNP0081802);PubChem:(10746255 10416253 44566673 101712858 101712859);PubMed	2097218	607.4524	NaN	3394_specs_ms_FEATURE_3396
56	2	1	2	0.8904165822670251	-129.7331275396162	0.035678391959799	1.455536319329364	C24H47NO	[M + Na]+	FXUDPARCGRIVON	InChI=1S/C24H47NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H2,25,26)	(Z)-tetracos-15-enamide	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)N	9.89999962	11963502;17868995;53824061	PubChem:(11963502 17868995 53824061);PubMed;KEGG Mine;PubChem class - bio and metabolites	8606711874	388.356	NaN	1671_specs_ms_FEATURE_1673
57	2	1	2	0.8888402278711007	-209.28556208998765	0.033668341708542715	41.349638871344155	C28H56O7	[M + Na]+	VQKVFXNUYRALRU	InChI=1S/C28H56O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-26(32)35-23-25(31)28(34)27(33)24(30)22-29/h24-25,27-31,33-34H,2-23H2,1H3	null	CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(C(C(C(CO)O)O)O)O	7.5	54405555;76139271;101831033;101831036	PubChem:(54405555 76139271 101831033 101831036);NORMAN:(NS00050339)	262146	527.3918	NaN	1818_specs_ms_FEATURE_1820
58	2	1	1	0.888334390714502	-127.78399782655497	0.01959798994974874	1.6392667524278384	C23H46N2O3	[M + H]+	ULQJGFQMGZOCNS	InChI=1S/C23H46N2O3/c1-3-5-7-9-11-13-15-17-22(27)24-19-21(26)20-25-23(28)18-16-14-12-10-8-6-4-2/h21,26H,3-20H2,1-2H3,(H,24,27)(H,25,28)	N,N''-(2-Hydroxy-1,3-propanediyl)bisdecanamide	CCCCCCCCCC(=O)NCC(CNC(=O)CCCCCCCCC)O	6.4000001	3046202	PubChem:(3046202);PubChem class - safety and toxic	67108866	399.3569	NaN	3505_specs_ms_FEATURE_3507
59	2	1	1	0.8809741926640343	-69.77696115098578	0.7261306532663317	7.734631310463366	C26H50NO7P	[M + H]+	SPJFYYJXNPEZDW	InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/p+1	1-18:2-lysophosphatidylcholine	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	5.0999999	440220;5795662;5280646;5313990;11005824;11988421;20137875;27073180;27073181;101678051;123194483;134767497	HMDB:(10386);SuperNatural:(SN00024230 SN00024231);ZINC bio:(ZINC16343122 ZINC16343125);Plantcyc:(CPD-8347);PubMed;COCONUT:(CNP0012462 CNP0086786);Natural Products:(UNPD43989);PubChem:(440220 5795662 5280646 5313990 11005824 11988421 20137875 27073180 27073181 101678051 123194483 134767497);CHEBI:(28733);KEGG:(C04100);YMDB:(2212);Biocyc:(CPD-8347)	3385706	520.3384	NaN	2081_specs_ms_FEATURE_2083
60	1	1	1	0.8788944411908466	-103.7310110216696	0.9994974874371858	170.6968822767883	C36H64O4	[M + H]+	RFJCITQJURPJMT	InChI=1S/C36H64O4/c1-3-5-7-9-10-11-12-13-14-15-16-17-21-25-29-33-36(39)40-34(30-26-22-8-6-4-2)31-27-23-19-18-20-24-28-32-35(37)38/h6,8,26-27,30-31,34H,3-5,7,9-25,28-29,32-33H2,1-2H3,(H,37,38)	Mayolene-18	CCCCCCCCCCCCCCCCCC(=O)OC(C=CCCCCCCCC(=O)O)C=CCC=CCC	13.8000002	52922006;91259442	MeSH:(52922006);PubChem:(52922006 91259442);PubMed	70	561.4864	NaN	1712_specs_ms_FEATURE_1714
61	2	1	1	0.8775924079878407	-143.17088546723286	0.9999999999999999	25.20018182155252	C14H25NO5	[M + H]+	VDMVVNIBTYGBKL	InChI=1S/C14H25NO5/c1-2-3-4-5-6-7-12(16)15(10-8-13(17)18)11-9-14(19)20/h2-11H2,1H3,(H,17,18)(H,19,20)	N-(2-Carboxyethyl)-N-(1-oxooctyl)-beta-alanine	CCCCCCCC(=O)N(CCC(=O)O)CCC(=O)O	1.70000005	44146343	PubChem:(44146343);NORMAN:(NS00037359)	262146	288.1808	NaN	1880_specs_ms_FEATURE_1882
62	2	1	2	0.8772748927235824	-189.05629503834984	0.043718592964824124	16.992435142702945	C15H31N7O4	[M + H]+	VBFJESQBIWCWRL	InChI=1S/C15H31N7O4/c1-9(12(23)22-11(14(25)26)6-2-3-7-16)21-13(24)10(17)5-4-8-20-15(18)19/h9-11H,2-8,16-17H2,1H3,(H,21,24)(H,22,23)(H,25,26)(H4,18,19,20)	6-amino-2-[2-[[2-amino-5-(diaminomethylideneamino)pentanoyl]amino]propanoylamino]hexanoic acid	CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCN=C(N)N)N	-2.33610272	18218605;52940696	PubChem:(18218605 52940696);PubMed;PubChem class - drug	33554498	374.2524	NaN	2951_specs_ms_FEATURE_2953
63	1	1	1	0.8735477929761418	-115.2682424131799	0.9999999999999999	7.941822074665846	C23H46N2O	[M + H]+	UCWYGNTYSWIDSW	InChI=1S/C23H46N2O/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-23(26)24-21-19-22-25(2)3/h11-12H,4-10,13-22H2,1-3H3,(H,24,26)	Lexamine O 13	CCCCCCCCC=CCCCCCCCC(=O)NCCCN(C)C	7.4000001	66956;5944378;6436063	NORMAN:(NS00013918);MeSH:(6436063);PubChem class - safety and toxic;PubChem:(66956 5944378 6436063);PubMed	67371078	367.3674	NaN	2319_specs_ms_FEATURE_2321
64	2	1	3	0.8705057305486096	-118.81822527220166	0.36080402010050255	57.74538052277101	C20H38O10	[M + K]+	GTTDTLMUWQMDNA	InChI=1S/C20H38O10/c1-3-4-5-6-7-8-9-27-20-18(16(25)14(23)12(10-21)29-20)30-19-17(26)15(24)13(22)11(2)28-19/h11-26H,3-10H2,1-2H3	Octyl 2-O-(6-Deoxy-Alpha-L-Galactopyranosyl)-Beta-D-Galactopyranoside	CCCCCCCCOC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)C)O)O)O	0.300000012	10252584;10388431;49866702;102252937;102252938;102252943	PubChem:(10252584 10388431 49866702 102252937 102252938 102252943);PubChem class - bio and metabolites	16777218	477.2117	NaN	344_specs_ms_FEATURE_346
65	5	1	1	0.8682184598076683	-70.5723103126024	0.0969849246231156	4.339916525224339	C26H48NO7P	[M + H]+	WKQNRCYKYCKESD	InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1	1-18:3-lysoPC	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	4.4000001	5313992;5313993;24779469;24779470;134776142;134776143;139292123;139292124	COCONUT:(CNP0421217);HMDB:(10388);PubChem:(5313992 5313993 24779469 24779470 134776142 134776143 139292123 139292124);YMDB Mine;CHEBI:(133456 88697);additional;Training Set;PubMed;Biocyc:(CPD-8348)	34362378346	518.3224	NaN	2789_specs_ms_FEATURE_2791
66	1	1	1	0.8649791058032296	-193.72271448872402	0.9633165829145729	1.9645854837802954	C26H43NO2	[M + H]+	ZMKZIKHBSPDWEF	InChI=1S/C26H43NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21-26(28)27-23-24-19-18-20-25(22-24)29-2/h10-11,18-20,22H,3-9,12-17,21,23H2,1-2H3,(H,27,28)	null	CCCCCCCCC=CCCCCCCCC(=O)NCC1=CC(=CC=C1)OC	8.5	73346080;71765533;86237122	COCONUT:(CNP0077277);PubChem:(73346080 71765533 86237122);PubMed	2097218	402.3334	NaN	1881_specs_ms_FEATURE_1883
67	1	1	1	0.86312008524877	-178.81390215926464	0.956281407035176	6.258938203662545	C25H49NO3	[M + H]+	RDUKYODUVJPRLK	InChI=1S/C25H49NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-24(27)26-23-25(28)29/h2-23H2,1H3,(H,26,27)(H,28,29)	acylglycine c:23	CCCCCCCCCCCCCCCCCCCCCCC(=O)NCC(=O)O	10.3000002	45357456	COCONUT:(CNP0397574);HMDB:(13314);PubChem:(45357456)	2097162	412.3737	NaN	1469_specs_ms_FEATURE_1471
68	2	1	1	0.8601387355861648	-437.3626481993138	0.029648241206030157	7.024698630889199	C45H64O7	[M + H]+	SIKBJOSNXURNAM	InChI=1S/C45H64O7/c1-31(11-10-14-33-12-6-5-7-13-33)15-23-43(49)26-25-40(3)29-36(52-32(2)46)39-41(4,35-17-22-42(28-35)19-8-9-20-42)21-18-37(47)45(39,43)44(40,50)24-16-34-27-38(48)51-30-34/h5-7,12-13,25-27,31,35-37,39,47,49-50H,8-11,14-24,28-30H2,1-4H3	null	CC(CCCC1=CC=CC=C1)CCC2(C=CC3(CC(C4C2(C3(CCC5=CC(=O)OC5)O)C(CCC4(C)C6CCC7(C6)CCCC7)O)OC(=O)C)C)O	8.95431709	""	COCONUT:(CNP0091732);SuperNatural:(SN00169114)	3145728	717.4742	NaN	1320_specs_ms_FEATURE_1322
69	1	1	1	0.8601138424387332	-147.90079000169828	0.7341708542713569	6.771085547368642	C23H45NO5	[M + H]+	XKAZIAFZAQAHHG	InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/p+1	3-hydroxypalmitoylcarnitine	CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O	5.69999981	54473665;71464553;101948632;124521238;126456228;131801510	COCONUT:(CNP0346960);HMDB:(61642);PubChem:(54473665 71464553 101948632 124521238 126456228 131801510);YMDB Mine;CHEBI:(73070);additional;PubChem class - bio and metabolites;Training Set;KEGG Mine	42969088042	416.3349	NaN	2035_specs_ms_FEATURE_2037
70	1	1	2	0.8586787480427247	-147.44534935595956	0.8829145728643216	16.572591973891264	C24H32O7	[M + H]+	JZCRGGLJUHEQBR	InChI=1S/C24H32O7/c25-18-10-5-16(6-11-18)3-1-2-4-20(14-9-17-7-12-19(26)13-8-17)31-24-23(29)22(28)21(27)15-30-24/h5-8,10-13,20-29H,1-4,9,14-15H2	null	C1C(C(C(C(O1)OC(CCCCC2=CC=C(C=C2)O)CCC3=CC=C(C=C3)O)O)O)O	2.9000001	23846532;56950215	COCONUT:(CNP0175573);Natural Products:(UNPD216960);PubChem:(23846532 56950215)	2129922	433.2211	NaN	396_specs_ms_FEATURE_398
71	1	1	1	0.8581393578746109	-138.51949259991545	0.314070351758794	1.7600249168379833	C23H43NO5	[M + H]+	ATFFFUXLAJBBDE	InChI=1S/C23H43NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(25)24-20(23(28)29)18-19-22(26)27/h20H,2-19H2,1H3,(H,24,25)(H,26,27)(H,28,29)	Amisoft HA	CCCCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	7.4000001	94481;102996;20606586;20365744;57471035;57471036	NORMAN:(NS00013631);PubChem class - safety and toxic;PubChem:(94481 102996 20606586 20365744 57471035 57471036);PubMed	67371074	414.3149	NaN	1906_specs_ms_FEATURE_1908
