rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
37	2	1	1	0.923067512751987	-41.6599661324837	0.9482412060301509	8.12491394346327	C24H47NO3	[M + H]+	NPRJSFWNFTXXQC	InChI=1S/C24H47NO3/c1-3-5-7-8-9-10-11-12-13-14-15-16-18-19-23(27)22(21-26)25-24(28)20-17-6-4-2/h18-19,22-23,26-27H,3-17,20-21H2,1-2H3,(H,25,28)	Ceramide C6	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCC)O	7.5	375405;2733998;5702613;5830687;11741536;10294252;16219484;24848990;46780961;57369252;71433696;90768236;97041748;97041751;97046253;101346457;122606128;129674531;131708519;133687829;137700325	NORMAN:(NS00013430);COCONUT:(CNP0142907);Natural Products:(UNPD188692);PubChem:(375405 2733998 5702613 5830687 11741536 10294252 16219484 24848990 46780961 57369252 71433696 90768236 97041748 97041751 97046253 101346457 122606128 129674531 131708519 133687829 137700325);SuperNatural:(SN00404197);CHEBI:(63867);additional;PubChem class - bio and metabolites;MeSH:(5702613);Training Set;PubMed	20758630	398.3607	NaN	1586_specs_ms_FEATURE_1588
38	1	1	1	0.9200403889283816	-124.66861761291261	0.9949748743718593	94.41095483633109	C36H68O10	[M + H]+	JJVDNOQGUHKXKF	InChI=1S/C36H68O10/c1-3-5-7-9-11-13-15-17-18-20-22-24-31(38)43-27-29(28-44-36-35(42)34(41)33(40)30(26-37)46-36)45-32(39)25-23-21-19-16-14-12-10-8-6-4-2/h29-30,33-37,40-42H,3-28H2,1-2H3	null	CCCCCCCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCCCCCC	9.69999981	25134262;45490017;74391561;134741178	PubChem:(25134262 45490017 74391561 134741178);PubChem class - bio and metabolites	16777218	661.4871	NaN	709_specs_ms_FEATURE_711
39	2	1	1	0.9131019666896106	-220.913541193354	0.1613065326633166	28.286744309565115	C32H62N6O7	[M + Na]+	KQVFVDOZFFPYHG	InChI=1S/C32H62N6O7/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-29(39)45-28-38(27-44-6)32-34-30(36(23-40-2)24-41-3)33-31(35-32)37(25-42-4)26-43-5/h7-28H2,1-6H3	((4,6-Bis(bis(methoxymethyl)amino)-1,3,5-triazin-2-yl)(methoxymethyl)amino)methyl stearate	CCCCCCCCCCCCCCCCCC(=O)OCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC	9.5	110225	PubChem:(110225);NORMAN:(NS00036593)	262146	665.4611	NaN	3567_specs_ms_FEATURE_3569
40	2	1	2	0.9113329778273701	-235.62632511635826	0.17236180904522616	9.853848166117197	C23H40O7	[M + H]+	NWKPOVHSHWJQNI	InChI=1S/C23H40O7/c1-2-3-6-9-17(25)12-13-20-19(21(27)14-22(20)28)10-7-4-5-8-11-23(29)30-16-18(26)15-24/h4,7,12-13,17-22,24-28H,2-3,5-6,8-11,14-16H2,1H3	PGF2alpha-G	CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)OCC(CO)O)O)O)O	3.04988289	24778485;52193681;52193684;53394066;95065535;95065536;127054469	NORMAN:(NS00016763);COCONUT:(CNP0267797);PubChem:(24778485 52193681 52193684 53394066 95065535 95065536 127054469);CHEBI:(90233);additional;Training Set	2900002	429.2864	NaN	852_specs_ms_FEATURE_854
41	1	1	1	0.9096689798587412	-36.01623469351903	0.970854271356784	14.235075330296521	C27H56O10	[M + H]+	DXVLAUMXGHQKAV	InChI=1S/C27H56O10/c1-19(29)11-30-21(3)13-32-23(5)15-34-25(7)17-36-27(9)18-37-26(8)16-35-24(6)14-33-22(4)12-31-20(2)10-28/h19-29H,10-18H2,1-9H3	2-[2-[2-[2-[2-[2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propan-1-ol	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	2.54816675	21989361	NORMAN:(NS00017701);COCONUT:(CNP0346698);Training Set;PubChem:(21989361);additional	2899970	541.4008	NaN	102_specs_ms_FEATURE_104
42	6	1	1	0.90052543633707	-178.15955351721863	0.1748743718592965	0.7341791255491303	C27H53NO4	[M + Na]+	SVJLJQBGUITFLI	InChI=1S/C27H53NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-27(31)32-25(23-26(29)30)24-28(2,3)4/h25H,5-24H2,1-4H3/p+1	icosanoylcarnitine	CCCCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	9.19999981	5236785;53477833;90659870;90659871;92863388	COCONUT:(CNP0002328);HMDB:(6460);PubChem:(5236785 53477833 90659870 90659871 92863388);CHEBI:(137651 84645 73100);PubChem class - bio and metabolites;PubMed	18874474	478.3878	NaN	2157_specs_ms_FEATURE_2159
43	1	1	1	0.8995851759548933	-221.53651809783122	0.9984924623115576	18.969458733749196	C34H60O7	[M + Na]+	ZXPXLPMFZDRZAV	InChI=1S/C34H60O7/c1-23-15-14-17-25(3)33(24(2)16-12-10-8-7-9-11-13-18-32(38)39)41-34(40)26(4)19-20-29(35)28(6)31(37)22-30(36)27(5)21-23/h19,21,23-25,28-31,33,35-37H,7-18,20,22H2,1-6H3,(H,38,39)	null	CC1CCCC(C(OC(=O)C(=CCC(C(C(CC(C(=C1)C)O)O)C)O)C)C(C)CCCCCCCCCC(=O)O)C	8.0	10257645;101921995	COCONUT:(CNP0199612);Natural Products:(UNPD131897);PubChem:(10257645 101921995);SuperNatural:(SN00269034)	3178498	603.4204	NaN	3054_specs_ms_FEATURE_3056
44	2	1	3	0.8939711472417093	-218.33506409098948	0.13417085427135678	12.394598154368385	C23H41N3O6	[M + Na]+	CFHPYBICEFNNRW	InChI=1S/C23H41N3O6/c1-13(2)17(26-22(31)32-23(5,6)7)20(28)24-12-15-8-10-16(11-9-15)19(27)25-18(14(3)4)21(29)30/h13-18H,8-12H2,1-7H3,(H,24,28)(H,25,27)(H,26,31)(H,29,30)	3-methyl-2-[[4-[[[3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoyl]amino]methyl]cyclohexanecarbonyl]amino]butanoic acid	CC(C)C(C(=O)NCC1CCC(CC1)C(=O)NC(C(C)C)C(=O)O)NC(=O)OC(C)(C)C	3.29999995	4838362;16403876;16404230;16404456;16404729	COCONUT:(CNP0067973 CNP0387976);PubChem:(4838362 16403876 16404230 16404456 16404729);SuperNatural:(SN00080240 SN00080037 SN00088993 SN00089130);ZINC bio:(ZINC08790153 ZINC08790634 ZINC12883264 ZINC12884872)	3153922	478.2916	NaN	2180_specs_ms_FEATURE_2182
45	1	1	1	0.8935313134319137	-350.1433406020244	0.700502512562814	12.71791770556154	C26H33NO10	[M + H]+	KZHPALDKTHCPDG	InChI=1S/C26H33NO10/c1-4-13-15-8-17-14-9-19(34-3)18(33-2)7-12(14)5-6-27(17)24(32)16(15)11-35-25(13)37-26-23(31)22(30)21(29)20(10-28)36-26/h4,7,9,11,13,15,17,20-23,25-26,28-31H,1,5-6,8,10H2,2-3H3	null	COC1=C(C=C2C3CC4C(C(OC=C4C(=O)N3CCC2=C1)OC5C(C(C(C(O5)CO)O)O)O)C=C)OC	0.200000003	10436666	COCONUT:(CNP0419548);KNApSAcK:(27578);Natural Products:(UNPD68851);PubChem:(10436666);SuperNatural:(SN00387658);KEGG Mine	8593113106	520.217	NaN	653_specs_ms_FEATURE_655
46	1	1	1	0.8928977551784183	-40.0674683806693	0.9999999999999999	7.511945869383911	C18H35NO3	[M + H]+	KVTFEOAKFFQCCX	InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(21)22/h2-16H2,1H3,(H,19,20)(H,21,22)	Palmitoylglycine	CCCCCCCCCCCCCCCC(=O)NCC(=O)O	6.5	151008;4430570;131709119	COCONUT:(CNP0346946);HMDB:(13034);PubChem:(151008 4430570 131709119);CHEBI:(142655 39540);ZINC bio:(ZINC08689962);additional;PubChem class - bio and metabolites;MeSH:(151008);Training Set;PubMed	19423342	314.2678	NaN	2301_specs_ms_FEATURE_2303
47	1	1	1	0.8924223379297536	-222.0076446820511	0.9999999999999999	21.95597026039045	C36H62O7	[M + H]+	MFMVPOLQJBZZHS	InChI=1S/C36H62O7/c1-3-4-5-6-7-8-9-10-11-12-15-22-32(39)34-24-25-35(43-34)33(40)23-16-13-14-19-30(38)20-17-18-21-31-27-29(26-28(2)37)36(41)42-31/h11-12,29,31-35,39-40H,3-10,13-27H2,1-2H3	(2,4-cis and trans)-Mosinone A	CCCCCCCCCC=CCCC(C1CCC(O1)C(CCCCCC(=O)CCCCC2CC(C(=O)O2)CC(=O)C)O)O	7.4000001	10746255;10416253;44566673;101712858;101712859	COCONUT:(CNP0081802);PubChem:(10746255 10416253 44566673 101712858 101712859);PubMed	2097218	607.4524	NaN	3394_specs_ms_FEATURE_3396
48	2	1	1	0.888334390714502	-127.78399782655497	0.01959798994974874	1.6392667524278384	C23H46N2O3	[M + H]+	ULQJGFQMGZOCNS	InChI=1S/C23H46N2O3/c1-3-5-7-9-11-13-15-17-22(27)24-19-21(26)20-25-23(28)18-16-14-12-10-8-6-4-2/h21,26H,3-20H2,1-2H3,(H,24,27)(H,25,28)	N,N''-(2-Hydroxy-1,3-propanediyl)bisdecanamide	CCCCCCCCCC(=O)NCC(CNC(=O)CCCCCCCCC)O	6.4000001	3046202	PubChem:(3046202);PubChem class - safety and toxic	67108866	399.3569	NaN	3505_specs_ms_FEATURE_3507
49	2	1	1	0.8809741926640343	-69.77696115098578	0.7261306532663317	7.734631310463366	C26H50NO7P	[M + H]+	SPJFYYJXNPEZDW	InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3/p+1	1-18:2-lysophosphatidylcholine	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	5.0999999	440220;5795662;5280646;5313990;11005824;11988421;20137875;27073180;27073181;101678051;123194483;134767497	HMDB:(10386);SuperNatural:(SN00024230 SN00024231);ZINC bio:(ZINC16343122 ZINC16343125);Plantcyc:(CPD-8347);PubMed;COCONUT:(CNP0012462 CNP0086786);Natural Products:(UNPD43989);PubChem:(440220 5795662 5280646 5313990 11005824 11988421 20137875 27073180 27073181 101678051 123194483 134767497);CHEBI:(28733);KEGG:(C04100);YMDB:(2212);Biocyc:(CPD-8347)	3385706	520.3384	NaN	2081_specs_ms_FEATURE_2083
50	1	1	1	0.8788944411908466	-103.7310110216696	0.9994974874371858	170.6968822767883	C36H64O4	[M + H]+	RFJCITQJURPJMT	InChI=1S/C36H64O4/c1-3-5-7-9-10-11-12-13-14-15-16-17-21-25-29-33-36(39)40-34(30-26-22-8-6-4-2)31-27-23-19-18-20-24-28-32-35(37)38/h6,8,26-27,30-31,34H,3-5,7,9-25,28-29,32-33H2,1-2H3,(H,37,38)	Mayolene-18	CCCCCCCCCCCCCCCCCC(=O)OC(C=CCCCCCCCC(=O)O)C=CCC=CCC	13.8000002	52922006;91259442	MeSH:(52922006);PubChem:(52922006 91259442);PubMed	70	561.4864	NaN	1712_specs_ms_FEATURE_1714
51	2	1	1	0.8775924079878407	-143.17088546723286	0.9999999999999999	25.20018182155252	C14H25NO5	[M + H]+	VDMVVNIBTYGBKL	InChI=1S/C14H25NO5/c1-2-3-4-5-6-7-12(16)15(10-8-13(17)18)11-9-14(19)20/h2-11H2,1H3,(H,17,18)(H,19,20)	N-(2-Carboxyethyl)-N-(1-oxooctyl)-beta-alanine	CCCCCCCC(=O)N(CCC(=O)O)CCC(=O)O	1.70000005	44146343	PubChem:(44146343);NORMAN:(NS00037359)	262146	288.1808	NaN	1880_specs_ms_FEATURE_1882
52	2	1	2	0.8772748927235824	-189.05629503834984	0.043718592964824124	16.992435142702945	C15H31N7O4	[M + H]+	VBFJESQBIWCWRL	InChI=1S/C15H31N7O4/c1-9(12(23)22-11(14(25)26)6-2-3-7-16)21-13(24)10(17)5-4-8-20-15(18)19/h9-11H,2-8,16-17H2,1H3,(H,21,24)(H,22,23)(H,25,26)(H4,18,19,20)	6-amino-2-[2-[[2-amino-5-(diaminomethylideneamino)pentanoyl]amino]propanoylamino]hexanoic acid	CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CCCN=C(N)N)N	-2.33610272	18218605;52940696	PubChem:(18218605 52940696);PubMed;PubChem class - drug	33554498	374.2524	NaN	2951_specs_ms_FEATURE_2953
53	1	1	1	0.8735477929761418	-115.2682424131799	0.9999999999999999	7.941822074665846	C23H46N2O	[M + H]+	UCWYGNTYSWIDSW	InChI=1S/C23H46N2O/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-23(26)24-21-19-22-25(2)3/h11-12H,4-10,13-22H2,1-3H3,(H,24,26)	Lexamine O 13	CCCCCCCCC=CCCCCCCCC(=O)NCCCN(C)C	7.4000001	66956;5944378;6436063	NORMAN:(NS00013918);MeSH:(6436063);PubChem class - safety and toxic;PubChem:(66956 5944378 6436063);PubMed	67371078	367.3674	NaN	2319_specs_ms_FEATURE_2321
54	5	1	1	0.8682184598076683	-70.5723103126024	0.0969849246231156	4.339916525224339	C26H48NO7P	[M + H]+	WKQNRCYKYCKESD	InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1	1-18:3-lysoPC	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	4.4000001	5313992;5313993;24779469;24779470;134776142;134776143;139292123;139292124	COCONUT:(CNP0421217);HMDB:(10388);PubChem:(5313992 5313993 24779469 24779470 134776142 134776143 139292123 139292124);YMDB Mine;CHEBI:(133456 88697);additional;Training Set;PubMed;Biocyc:(CPD-8348)	34362378346	518.3224	NaN	2789_specs_ms_FEATURE_2791
55	1	1	1	0.8649791058032296	-193.72271448872402	0.9633165829145729	1.9645854837802954	C26H43NO2	[M + H]+	ZMKZIKHBSPDWEF	InChI=1S/C26H43NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21-26(28)27-23-24-19-18-20-25(22-24)29-2/h10-11,18-20,22H,3-9,12-17,21,23H2,1-2H3,(H,27,28)	null	CCCCCCCCC=CCCCCCCCC(=O)NCC1=CC(=CC=C1)OC	8.5	73346080;71765533;86237122	COCONUT:(CNP0077277);PubChem:(73346080 71765533 86237122);PubMed	2097218	402.3334	NaN	1881_specs_ms_FEATURE_1883
56	1	1	1	0.86312008524877	-178.81390215926464	0.956281407035176	6.258938203662545	C25H49NO3	[M + H]+	RDUKYODUVJPRLK	InChI=1S/C25H49NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-24(27)26-23-25(28)29/h2-23H2,1H3,(H,26,27)(H,28,29)	acylglycine c:23	CCCCCCCCCCCCCCCCCCCCCCC(=O)NCC(=O)O	10.3000002	45357456	COCONUT:(CNP0397574);HMDB:(13314);PubChem:(45357456)	2097162	412.3737	NaN	1469_specs_ms_FEATURE_1471
57	2	1	1	0.8601387355861648	-437.3626481993138	0.029648241206030157	7.024698630889199	C45H64O7	[M + H]+	SIKBJOSNXURNAM	InChI=1S/C45H64O7/c1-31(11-10-14-33-12-6-5-7-13-33)15-23-43(49)26-25-40(3)29-36(52-32(2)46)39-41(4,35-17-22-42(28-35)19-8-9-20-42)21-18-37(47)45(39,43)44(40,50)24-16-34-27-38(48)51-30-34/h5-7,12-13,25-27,31,35-37,39,47,49-50H,8-11,14-24,28-30H2,1-4H3	null	CC(CCCC1=CC=CC=C1)CCC2(C=CC3(CC(C4C2(C3(CCC5=CC(=O)OC5)O)C(CCC4(C)C6CCC7(C6)CCCC7)O)OC(=O)C)C)O	8.95431709	""	COCONUT:(CNP0091732);SuperNatural:(SN00169114)	3145728	717.4742	NaN	1320_specs_ms_FEATURE_1322
58	1	1	1	0.8601138424387332	-147.90079000169828	0.7341708542713569	6.771085547368642	C23H45NO5	[M + H]+	XKAZIAFZAQAHHG	InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/p+1	3-hydroxypalmitoylcarnitine	CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O	5.69999981	54473665;71464553;101948632;124521238;126456228;131801510	COCONUT:(CNP0346960);HMDB:(61642);PubChem:(54473665 71464553 101948632 124521238 126456228 131801510);YMDB Mine;CHEBI:(73070);additional;PubChem class - bio and metabolites;Training Set;KEGG Mine	42969088042	416.3349	NaN	2035_specs_ms_FEATURE_2037
59	1	1	2	0.8586787480427247	-147.44534935595956	0.8829145728643216	16.572591973891264	C24H32O7	[M + H]+	JZCRGGLJUHEQBR	InChI=1S/C24H32O7/c25-18-10-5-16(6-11-18)3-1-2-4-20(14-9-17-7-12-19(26)13-8-17)31-24-23(29)22(28)21(27)15-30-24/h5-8,10-13,20-29H,1-4,9,14-15H2	null	C1C(C(C(C(O1)OC(CCCCC2=CC=C(C=C2)O)CCC3=CC=C(C=C3)O)O)O)O	2.9000001	23846532;56950215	COCONUT:(CNP0175573);Natural Products:(UNPD216960);PubChem:(23846532 56950215)	2129922	433.2211	NaN	396_specs_ms_FEATURE_398
60	1	1	1	0.8581393578746109	-138.51949259991545	0.314070351758794	1.7600249168379833	C23H43NO5	[M + H]+	ATFFFUXLAJBBDE	InChI=1S/C23H43NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(25)24-20(23(28)29)18-19-22(26)27/h20H,2-19H2,1H3,(H,24,25)(H,26,27)(H,28,29)	Amisoft HA	CCCCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	7.4000001	94481;102996;20606586;20365744;57471035;57471036	NORMAN:(NS00013631);PubChem class - safety and toxic;PubChem:(94481 102996 20606586 20365744 57471035 57471036);PubMed	67371074	414.3149	NaN	1906_specs_ms_FEATURE_1908
61	2	1	1	0.8576571810199268	-395.6037876017569	0.013065326633165831	9.763542266485612	C50H66O8	[M + H]+	JOWXNCPELQZFHF	InChI=1S/C50H66O8/c1-45(2,3)35-25-31(15-19-39(35)51)49(13,32-16-20-40(52)36(26-32)46(4,5)6)29-43(55)57-23-24-58-44(56)30-50(14,33-17-21-41(53)37(27-33)47(7,8)9)34-18-22-42(54)38(28-34)48(10,11)12/h15-22,25-28,51-54H,23-24,29-30H2,1-14H3	Ethylene bis(3,3-bis(3-tert-butyl-4-hydroxyphenyl)butyrate)	CC(C)(C)C1=C(C=CC(=C1)C(C)(CC(=O)OCCOC(=O)CC(C)(C2=CC(=C(C=C2)O)C(C)(C)C)C3=CC(=C(C=C3)O)C(C)(C)C)C4=CC(=C(C=C4)O)C(C)(C)C)O	13.1000004	122891	NORMAN:(NS00001508);PubChem class - food;PubChem:(122891)	134479874	795.4853	NaN	3622_specs_ms_FEATURE_3624
62	1	1	1	0.847124360250679	-49.64674405163429	0.9999999999999999	29.70398232046211	C12H22O6	[M + H]+	BQRISQXLSXCXSC	InChI=1S/C12H22O6/c13-8-10(14)9-18-12(17)7-5-3-1-2-4-6-11(15)16/h10,13-14H,1-9H2,(H,15,16)	null	C(CCCC(=O)O)CCCC(=O)OCC(CO)O	1.1241287	45783154;51694371;51694373	COCONUT:(CNP0245107 CNP0254850);PubChem:(45783154 51694371 51694373);SuperNatural:(SN00034248 SN00034247);ZINC bio:(ZINC35465469 ZINC35465472);additional;Training Set	3694594	263.1481	NaN	2267_specs_ms_FEATURE_2269
63	1	1	1	0.8463585284294034	-68.969538688236	0.9999999999999999	26.444295801373862	C32H64O4	[M + H]+	PEVUFEPPDDXNNI	InChI=1S/C32H64O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-32(35)36-30-31(34)29-33/h31,33-34H,2-30H2,1H3	null	CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	11.4056025	""	COCONUT:(CNP0368899);Natural Products:(UNPD39143);SuperNatural:(SN00323941)	3178496	513.4863	NaN	668_specs_ms_FEATURE_670
64	1	1	1	0.8463252196950038	-221.06856422934328	0.9999999999999999	105.65521526548649	C36H62O7	[M + H]+	MFMVPOLQJBZZHS	InChI=1S/C36H62O7/c1-3-4-5-6-7-8-9-10-11-12-15-22-32(39)34-24-25-35(43-34)33(40)23-16-13-14-19-30(38)20-17-18-21-31-27-29(26-28(2)37)36(41)42-31/h11-12,29,31-35,39-40H,3-10,13-27H2,1-2H3	(2,4-cis and trans)-Mosinone A	CCCCCCCCCC=CCCC(C1CCC(O1)C(CCCCCC(=O)CCCCC2CC(C(=O)O2)CC(=O)C)O)O	7.4000001	10746255;10416253;44566673;101712858;101712859	COCONUT:(CNP0081802);PubChem:(10746255 10416253 44566673 101712858 101712859);PubMed	2097218	607.4542	NaN	2199_specs_ms_FEATURE_2201
65	5	1	1	0.8448930151882581	-96.70484028994197	0.015577889447236183	5.378699041666952	C32H42O9	[M + K]+	SUQFMFHTLHMZNM	InChI=1S/C32H42O9/c1-17(33)38-24-15-26(40-19(3)35)31(7)21-9-11-30(6)23(14-27(36)41-28(30)20-10-12-37-16-20)32(21,8)25(39-18(2)34)13-22(31)29(24,4)5/h10,12,14,16,21-22,24-26,28H,9,11,13,15H2,1-8H3	Spectrum_000648	CC(=O)OC1CC2C(C(CC(C2(C3C1(C4=CC(=O)OC(C4(CC3)C)C5=COC=C5)C)C)OC(=O)C)OC(=O)C)(C)C	4.9000001	3388541;6708722;16757949;51398107;59226790;59356055	COCONUT:(CNP0371567);PubChem:(3388541 6708722 16757949 51398107 59226790 59356055);SuperNatural:(SN00220484);additional;Training Set;PubMed	3686466	609.2521	NaN	2857_specs_ms_FEATURE_2859
66	1	1	2	0.8439372855023493	-200.2770042376077	0.9226130653266333	31.373031024118646	C38H74O12	[M + H]+	DPTGNOWCOWZDNR	InChI=1S/C38H74O12/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-41-19-20-42-21-22-43-23-24-44-25-26-45-27-28-46-29-30-47-31-32-48-33-34-49-35-36-50-37-38(39)40/h9-10H,2-8,11-37H2,1H3,(H,39,40)	null	CCCCCCCCC=CCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)O	6.19999981	102429014	PubChem:(102429014);COCONUT:(CNP0346865)	2097154	723.5241	NaN	1412_specs_ms_FEATURE_1414
67	2	1	3	0.8421241582600391	-225.6740055948833	0.39447236180904527	31.328457588702985	C42H74O8	[M + H]+	ITFVCPQJDJIBGA	InChI=1S/C42H74O8/c1-9-11-12-13-14-15-16-17-18-19-20-21-22-24-35(44)48-34-26-28-42(8,50-36(45)23-10-2)39-37-32(30(3)4)25-27-41(7,49-31(5)43)38(37)33(47-39)29-40(34,6)46/h30,32-34,37-39,46H,9-29H2,1-8H3	null	CCCCCCCCCCCCCCCC(=O)OC1CCC(C2C3C(CCC(C3C(O2)CC1(C)O)(C)OC(=O)C)C(C)C)(C)OC(=O)CCC	11.3999996	51032343	COCONUT:(CNP0241247);Natural Products:(UNPD176679);PubChem:(51032343);SuperNatural:(SN00237623)	3178498	707.5286	NaN	1376_specs_ms_FEATURE_1378
68	1	1	1	0.8416057631389068	-28.60365118529835	0.9984924623115577	44.59939639098533	C24H50O9	[M + H]+	ZZEANNAZZVVPKU	InChI=1S/C24H50O9/c1-17(26)10-27-19(3)12-29-21(5)14-31-23(7)16-33-24(8)15-32-22(6)13-30-20(4)11-28-18(2)9-25/h17-26H,9-16H2,1-8H3	2-[2-[2-[2-[2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propan-1-ol	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	2.1963098	22051740	NORMAN:(NS00017700);Training Set;PubChem:(22051740);additional	802818	483.3485	NaN	99_specs_ms_FEATURE_101
69	4	1	1	0.8415693715633815	-269.96222794227174	0.11658291457286432	2.0644732120851526	C39H73N5O9	[M + H]+	NSUYYCCVZBEWJJ	InChI=1S/C39H73N5O9/c1-11-12-13-14-15-16-17-18-32(47)43-35(25(6)7)39(53)44-36(26(8)9)38(52)42-28(19-23(2)3)30(45)21-33(48)40-27(10)37(51)41-29(20-24(4)5)31(46)22-34(49)50/h23-31,35-36,45-46H,11-22H2,1-10H3,(H,40,48)(H,41,51)(H,42,52)(H,43,47)(H,44,53)(H,49,50)	null	CCCCCCCCCC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(CC(=O)NC(C)C(=O)NC(CC(C)C)C(CC(=O)O)O)O	5.80000019	101285877	PubChem:(101285877);COCONUT:(CNP0278475)	2097154	756.5451	NaN	1759_specs_ms_FEATURE_1761
70	1	1	1	0.8394973039684049	-106.35934834629411	0.9999999999999999	22.262694936855087	C16H30O6	[M + H]+	DVIKJRSTGGXNJP	InChI=1S/C16H30O6/c17-13(9-5-2-1-3-7-11-15(19)20)14(18)10-6-4-8-12-16(21)22/h13-14,17-18H,1-12H2,(H,19,20)(H,21,22)	7,8-dihydroxyhexadecanedioic acid	C(CCCC(C(CCCCCC(=O)O)O)O)CCCC(=O)O	2.29999995	14556981	COCONUT:(CNP0192455);Natural Products:(UNPD143364);PubChem:(14556981);SuperNatural:(SN00340328)	3178498	319.211	NaN	3619_specs_ms_FEATURE_3621
71	1	1	1	0.8373559468378975	-206.33271224105025	0.9999999999999999	104.68269292282517	C36H62O7	[M + H]+	MFMVPOLQJBZZHS	InChI=1S/C36H62O7/c1-3-4-5-6-7-8-9-10-11-12-15-22-32(39)34-24-25-35(43-34)33(40)23-16-13-14-19-30(38)20-17-18-21-31-27-29(26-28(2)37)36(41)42-31/h11-12,29,31-35,39-40H,3-10,13-27H2,1-2H3	(2,4-cis and trans)-Mosinone A	CCCCCCCCCC=CCCC(C1CCC(O1)C(CCCCCC(=O)CCCCC2CC(C(=O)O2)CC(=O)C)O)O	7.4000001	10746255;10416253;44566673;101712858;101712859	COCONUT:(CNP0081802);PubChem:(10746255 10416253 44566673 101712858 101712859);PubMed	2097218	607.4558	NaN	1617_specs_ms_FEATURE_1619
72	1	1	1	0.8347312409372827	-399.3457545993305	0.0	15.435443039754684	C19H37N5O6	[M + H]+	HEQBQGYOPQNTBN	InChI=1S/C19H37N5O6/c1-4-22-8-11-5-6-12(20)19(29-11)30-18-13(21)7-14(28-3)16(17(18)27)24(2)15(26)9-23-10-25/h10-14,16-19,22,27H,4-9,20-21H2,1-3H3,(H,23,25)	Istamycin C1	CCNCC1CCC(C(O1)OC2C(CC(C(C2O)N(C)C(=O)CNC=O)OC)N)N	-2.70000005	46174030	COCONUT:(CNP0183962);Natural Products:(UNPD29342);PubChem:(46174030);SuperNatural:(SN00331281);CHEBI:(81447);KEGG:(C17996)	3178786	432.2795	NaN	389_specs_ms_FEATURE_391
